"Assignment","Reference","Business Area","Posting key","Customer","Branch","Reason code","Text","Document Number","Clrng doc.","Company Code","Profit Center","G/L","User Name","Document Type","Payt Terms","Fiscal Year","Cred.Contr.Area","Doc.Header Text","Document Date","Net due date","Amt in loc.cur.","Clearing","Curr.cash disc.","Discount amount","Local Currency","Entered on","Currency","Amount in DC","Posting Date","Payment date","Disc. Percent 1","Days 1","Days 2","Line item"
"91031534","91031534","PBBB","01","0000445736","","","BB/0262/        /907513974           /0080989432","2700045319","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989431","12/28/2011","01/28/2012","53538.82","00/00/0000","0.00","0.00","USD","12/29/2011","USD","53538.82","12/28/2011","01/18/2012","1.000","20","30","001"
"91031535","91031535","PBBB","01","0000445736","","","BB/0262/        /907513984           /0080989441","2700045320","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989441","12/28/2011","01/28/2012","26515.48","00/00/0000","0.00","0.00","USD","12/29/2011","USD","26515.48","12/28/2011","01/18/2012","1.000","20","30","001"
"91031703","91031703","PBBB","01","0000445736","","","BB/0262/        /907513974           /0080989433","2700045656","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989433","12/30/2011","01/29/2012","26773.30","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26773.30","12/30/2011","01/19/2012","1.000","20","30","001"
"91031704","91031704","PBBB","01","0000445736","","","BB/0262/        /907513984           /0080989443","2700045657","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989443","12/30/2011","01/29/2012","26678.14","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26678.14","12/30/2011","01/19/2012","1.000","20","30","001"
"91031705","91031705","PBBB","01","0000445736","","","BB/0262/        /907513594           /0080990086","2700045658","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990086","12/30/2011","01/29/2012","26895.63","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26895.63","12/30/2011","01/19/2012","1.000","20","30","001"
"91031706","91031706","PBBB","01","0000445736","","","BB/0262/        /907513594           /0080990088","2700045659","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990087","12/30/2011","01/29/2012","45147.94","00/00/0000","0.00","0.00","USD","12/30/2011","USD","45147.94","12/30/2011","01/19/2012","1.000","20","30","001"
"91031707","91031707","PBBB","01","0000445736","","","BB/0262/        /907513256           /0080990090","2700045660","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990090","12/30/2011","01/29/2012","26562.81","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26562.81","12/30/2011","01/19/2012","1.000","20","30","001"
"91031708","91031708","PBBB","01","0000445736","","","BB/0262/        /907513256           /0080990091","2700045661","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990091","12/30/2011","01/29/2012","26937.65","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26937.65","12/30/2011","01/19/2012","1.000","20","30","001"
"91031709","91031709","PBBB","01","0000445736","","","BB/0262/        /907513656           /0080990093","2700045662","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990093","12/30/2011","01/29/2012","23942.03","00/00/0000","0.00","0.00","USD","12/30/2011","USD","23942.03","12/30/2011","01/19/2012","1.000","20","30","001"
"91031710","91031710","PBBB","01","0000445736","","","BB/0262/        /907513594           /0080990426","2700045663","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990425","12/30/2011","01/29/2012","53302.98","00/00/0000","0.00","0.00","USD","12/30/2011","USD","53302.98","12/30/2011","01/19/2012","1.000","20","30","001"
"91031711","91031711","PBBB","01","0000445736","","","BB/0262/        /907513594           /0080990427","2700045664","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990427","12/30/2011","01/29/2012","26414.61","00/00/0000","0.00","0.00","USD","12/30/2011","USD","26414.61","12/30/2011","01/19/2012","1.000","20","30","001"
"91031712","91031712","PBBB","01","0000445736","","","BB/0262/        /907513656           /0080990431","2700045665","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080990429","12/30/2011","01/29/2012","69069.31","00/00/0000","0.00","0.00","USD","12/30/2011","USD","69069.31","12/30/2011","01/19/2012","1.000","20","30","001"
"91031737","91031737","PBBB","01","0000445736","","","BB/0262/        /907513984           /0080989442","2700045674","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","B/L0080989442","12/30/2011","01/29/2012","25016.13","00/00/0000","0.00","0.00","USD","12/30/2011","USD","25016.13","12/30/2011","01/19/2012","1.000","20","30","001"
"50005543","50005543","PBBB","11","0000445736","","","BB/0262/        /907351209           /0060082330","2700045677","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-358.36","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-358.36","12/30/2011","12/30/2011","1.000","20","30","001"
"50005545","50005545","PBBB","11","0000445736","","","BB/0262/        /907261717           /0060082336","2700045679","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-1486.19","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-1486.19","12/30/2011","12/30/2011","1.000","20","30","001"
"50005546","50005546","PBBB","11","0000445736","","","BB/0262/        /907261717           /0060082337","2700045680","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-941.09","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-941.09","12/30/2011","12/30/2011","1.000","20","30","001"
"50005547","50005547","PBBB","11","0000445736","","","BB/0262/        /907261717           /0060082342","2700045681","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-281.01","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-281.01","12/30/2011","12/30/2011","1.000","20","30","001"
"50005548","50005548","PBBB","11","0000445736","","","BB/0262/        /907159075           /0060082343","2700045682","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-281.69","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-281.69","12/30/2011","12/30/2011","1.000","20","30","001"
"50005549","50005549","PBBB","11","0000445736","","","BB/0262/        /907256829           /0060082344","2700045683","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-369.34","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-369.34","12/30/2011","12/30/2011","1.000","20","30","001"
"50005550","50005550","PBBB","11","0000445736","","","BB/0262/        /907356469           /0060082345","2700045684","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-286.18","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-286.18","12/30/2011","12/30/2011","1.000","20","30","001"
"50005551","50005551","PBBB","11","0000445736","","","BB/0262/        /907297159           /0060082346","2700045685","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-284.59","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-284.59","12/30/2011","12/30/2011","1.000","20","30","001"
"50005552","50005552","PBBB","11","0000445736","","","BB/0262/        /907261717           /0060082348","2700045686","","IP50","0000000262","0003000023","SMOAK","RV","1058","2011","IP01","","12/30/2011","12/30/2011","-295.76","00/00/0000","0.00","0.00","USD","12/30/2011","USD","-295.76","12/30/2011","12/30/2011","1.000","20","30","001"
"0000096400001","1803902615","","Z5","0000700008","","","1803902615 1269.3600 1269.3600 1269.3600 1269.3600","2700035966","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096400001","07/21/2008","07/21/2008","-17752.32","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-17752.32","07/21/2008","07/21/2008","0.000","0","0","002"
"0000096500001","1803902615","","Z5","0000700008","","","1803902615 1269.3600 1269.3600 1269.3600 1269.3600","2700035978","","IP50","","0003000010","SWAGH","DZ","","2008","IP01","0000096500001","07/21/2008","07/21/2008","-17752.32","00/00/0000","0.00","0.00","USD","06/15/2012","USD","-17752.32","07/21/2008","07/21/2008","0.000","0","0","002"
"91026204","W1","PBCS","06","0000700019","0000077222","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","203.74","00/00/0000","0.00","0.00","USD","01/03/2012","USD","203.74","01/03/2012","01/04/2012","0.000","1","0","004"
"91026526","W1","PBCS","06","0000700019","0000700079","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","201.50","00/00/0000","0.00","0.00","USD","01/03/2012","USD","201.50","01/03/2012","01/04/2012","0.000","1","0","005"
"91026829","W1","PBCS","06","0000700019","0000700079","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","202.35","00/00/0000","0.00","0.00","USD","01/03/2012","USD","202.35","01/03/2012","01/04/2012","0.000","1","0","006"
"91026830","W1","PBCS","06","0000700019","0000700079","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","181.16","00/00/0000","0.00","0.00","USD","01/03/2012","USD","181.16","01/03/2012","01/04/2012","0.000","1","0","007"
"91026207","W1","PBCS","06","0000700019","0000700080","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","190.90","00/00/0000","0.00","0.00","USD","01/03/2012","USD","190.90","01/03/2012","01/04/2012","0.000","1","0","008"
"91026522","W1","PBCS","06","0000700019","0000077222","1BZ","Not to be matched up - for AR use only","2700000014","","IP50","0000000262","0003000010","BATCH_USER","DZ","X001","2012","IP01","0000475500015","01/03/2012","01/04/2012","176.14","00/00/0000","0.00","0.00","USD","01/03/2012","USD","176.14","01/03/2012","01/04/2012","0.000","1","0","009"
"91027821","91027821","PBCS","01","0000700019","0000700241","","NP/0262/        /65-314816           /0080991462","2700042908","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991462","12/09/2011","01/10/2012","19606.12","00/00/0000","0.00","0.00","USD","12/13/2011","USD","19606.12","12/09/2011","01/09/2012","1.000","28","29","001"
"91027822","91027822","PBCS","01","0000700019","0000700241","","NP/0262/        /65-314816           /0080991463","2700042909","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991463","12/10/2011","01/10/2012","19739.20","00/00/0000","0.00","0.00","USD","12/13/2011","USD","19739.20","12/10/2011","01/09/2012","1.000","28","29","001"
"91027823","91027823","PBCS","01","0000700019","0000700241","","NP/0262/        /65-314816           /0080991464","2700042910","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991464","12/10/2011","01/10/2012","18288.11","00/00/0000","0.00","0.00","USD","12/13/2011","USD","18288.11","12/10/2011","01/09/2012","1.000","28","29","001"
"91028397","91028397","PBCS","01","0000700019","0000700079","","NP/0262/        /MY/330551           /0080990381","2700043268","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080990381","12/13/2011","01/12/2012","18435.37","00/00/0000","0.00","0.00","USD","12/14/2011","USD","18435.37","12/13/2011","01/11/2012","1.000","28","29","001"
"91028838","91028838","PBCS","01","0000700019","0000700094","","NP/0262/        /N54280CP            /0080991794","2700043461","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991794","12/14/2011","01/13/2012","15873.03","00/00/0000","0.00","0.00","USD","12/15/2011","USD","15873.03","12/14/2011","01/12/2012","1.000","28","29","001"
"91029097","91029097","PBCS","01","0000700019","0000700074","","NP/0262/        /L53314-DP           /0080991502","2700043588","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991502","12/15/2011","01/14/2012","18202.53","00/00/0000","0.00","0.00","USD","12/16/2011","USD","18202.53","12/15/2011","01/13/2012","1.000","28","29","001"
"50005484","50005484","PBCS","11","0000700019","0000700354","","NP/0262/        /47529-555           /0060082212","2700043605","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","","12/14/2011","12/16/2011","-1231.19","00/00/0000","0.00","0.00","USD","12/16/2011","USD","-1231.19","12/14/2011","12/16/2011","1.000","28","29","001"
"91029389","91029389","PBCS","01","0000700019","0000077222","","NP/0262/        /52106-410           /0080992337","2700043778","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080992337","12/16/2011","01/17/2012","69387.75","00/00/0000","0.00","0.00","USD","12/19/2011","USD","69387.75","12/16/2011","01/16/2012","1.000","28","29","001"
"91029739","91029739","PBCS","01","0000700019","0000700074","","NP/0262/        /L47061-DP           /0080989915","2700044051","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080989915","12/19/2011","01/18/2012","66504.43","00/00/0000","0.00","0.00","USD","12/20/2011","USD","66504.43","12/19/2011","01/17/2012","1.000","28","29","001"
"91029740","91029740","PBCS","01","0000700019","0000700074","","NP/0262/        /L53488KP            /0080991672","2700044052","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080991672","12/19/2011","01/18/2012","59286.81","00/00/0000","0.00","0.00","USD","12/20/2011","USD","59286.81","12/19/2011","01/17/2012","1.000","28","29","001"
"91029741","91029741","PBCS","01","0000700019","0000700074","","NP/0262/        /L47061-DP           /0080989914","2700044053","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080989914","12/20/2011","01/18/2012","70476.84","00/00/0000","0.00","0.00","USD","12/20/2011","USD","70476.84","12/20/2011","01/17/2012","1.000","28","29","001"
"91031067","91031067","PBCS","01","0000700019","0000077222","","NP/0262/        /53731-410           /0080990688","2700044851","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080990688","12/22/2011","01/26/2012","70806.29","00/00/0000","0.00","0.00","USD","12/28/2011","USD","70806.29","12/22/2011","01/25/2012","1.000","28","29","001"
"91031068","91031068","PBCS","01","0000700019","0000077222","","NP/0262/        /52110-410           /0080993566","2700044852","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080993566","12/27/2011","01/26/2012","18301.79","00/00/0000","0.00","0.00","USD","12/28/2011","USD","18301.79","12/27/2011","01/25/2012","1.000","28","29","001"
"91031069","91031069","PBCS","01","0000700019","0000077222","","NP/0262/        /52110-410           /0080993567","2700044853","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080993567","12/27/2011","01/26/2012","18225.69","00/00/0000","0.00","0.00","USD","12/28/2011","USD","18225.69","12/27/2011","01/25/2012","1.000","28","29","001"
"91031070","91031070","PBCS","01","0000700019","0000077222","","NP/0262/        /52110-410           /0080993568","2700044854","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080993568","12/27/2011","01/26/2012","18280.45","00/00/0000","0.00","0.00","USD","12/28/2011","USD","18280.45","12/27/2011","01/25/2012","1.000","28","29","001"
"91031071","91031071","PBCS","01","0000700019","0000077222","","NP/0262/        /52110-410           /0080993571","2700044855","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080993571","12/27/2011","01/26/2012","18218.13","00/00/0000","0.00","0.00","USD","12/28/2011","USD","18218.13","12/27/2011","01/25/2012","1.000","28","29","001"
"91031080","91031080","PBCS","01","0000700019","0000700076","","NP/0262/        /C53908PB            /0080993674","2700044864","","IP50","0000000262","0003000010","SMOAK","RV","1072","2011","IP01","B/L0080993674","12/27/2011","01/26/2012","20118.81","00/00/0000","0.00","0.00","USD","12/28/2011","USD","20118.81","12/27/2011","01/25/2012","1.000","28","29","001"
